id,entity_type,name,normalized_name,category_code,status,founded_at,closed_at,investment_rounds,invested_companies,funding_rounds,funding_total_usd,milestones,relationships
c:27072,Company,tribalX,tribalx,software,closed,2009-09-01,2010-02-01,0,0,1,36968.0,0,1
c:27159,Company,Advanced Power Projects,advanced power projects,cleantech,closed,2009-01-01,2011-07-14,0,0,1,13000000.0,0,0
c:27229,Company,OfficialVirtualDJ,officialvirtualdj,music,closed,2009-06-21,2009-01-01,0,0,1,34752500.0,0,1
c:273379,Company,Goodies.co,goodies,hospitality,closed,2012-01-01,2013-11-01,0,0,0,0.0,1,0
c:27360,Company,Sociast,sociast,web,closed,2008-12-01,2009-07-01,0,0,0,0.0,0,0
c:27370,Company,Viryd Technologies,viryd technologies,cleantech,closed,2007-01-01,2013-07-01,0,0,2,7100000.0,0,0
c:27439,Company,Plato Networks,plato networks,semiconductor,closed,1996-01-01,2010-05-28,0,0,2,27500000.0,0,0
c:2746,Company,Aullo,aullo,web,closed,2006-09-23,2008-06-17,0,0,0,0.0,0,1
c:27460,Company,SiXtron Advanced Materials,sixtron advanced materials,cleantech,closed,2004-01-01,2012-01-01,0,0,2,12410000.0,0,0
c:27468,Company,Followformation,followformation,web,closed,2009-06-05,2011-01-01,0,0,0,0.0,0,2
c:2747,Company,Folkstr,folkstr,web,closed,2007-10-10,2008-04-07,0,0,1,250000.0,0,3
c:27489,Company,Samba Ventures,samba ventures,other,closed,2009-01-20,2011-01-01,0,0,1,0.0,1,2
c:2750,Company,Biographicon,biographicon,web,closed,2008-02-01,2008-06-05,0,0,1,0.0,3,2
c:27513,Company,Bizmore,bizmore,web,closed,2008-11-01,2011-06-29,0,0,1,0.0,2,4
c:27587,Company,Twibingo,twibingo,games_video,closed,2009-06-01,2012-06-22,0,0,1,50000.0,0,1
c:27635,Company,AugmentWare,augmentware,software,closed,2007-11-08,2012-01-01,0,0,2,90000.0,0,3
c:27649,Company,WaterproofiPodCase.net,waterproofipodcase,ecommerce,closed,2009-06-01,2011-01-01,0,0,0,0.0,0,0
c:27740,Company,Texert,texert,software,closed,2007-01-01,2008-07-14,0,0,1,3000000.0,0,1
c:27741,Company,eMinor,eminor,software,closed,2006-10-01,2012-02-17,0,0,2,5000000.0,0,9
c:27745,Company,Comat Technologies,comat technologies,other,closed,1996-01-01,2012-05-14,0,0,3,25000000.0,1,1
c:278,Company,DeliveryEdge,deliveryedge,ecommerce,closed,2006-09-01,2009-04-01,0,0,1,1500000.0,1,6
c:2784,Company,I-stats,i stats,web,closed,2004-10-01,2012-01-01,0,0,0,0.0,0,1
c:27866,Company,Official Limited Virtual,official limited virtual,music,closed,2009-07-17,2010-05-11,0,0,1,170604000.0,0,2
c:27879,Company,TouristWay,touristway,software,closed,2003-07-02,2012-02-27,0,0,1,160000.0,1,1
c:27938,Company,Correlix,correlix,enterprise,closed,2006-01-01,2013-05-01,0,0,4,11400000.0,1,5
c:28022,Company,Petizens.com,petizens,web,closed,2007-08-01,2011-05-04,0,0,1,250000.0,0,0
c:28047,Company,Facebook Genie,facebook genie,software,closed,2008-06-10,2011-01-01,0,0,0,0.0,0,0
c:28054,Company,smartfundit.com,smartfundit,software,closed,2006-01-01,2009-06-21,0,0,1,5170000.0,1,4
c:280611,Company,Yub,yub,ecommerce,closed,2013-01-01,2005-01-01,0,0,1,12000000.0,0,7
c:281,Company,PeerMe,peerme,games_video,closed,2004-01-01,2009-02-03,0,0,1,5000000.0,2,2
c:28114,Company,VT Silicon,vt silicon,semiconductor,closed,2002-01-01,2010-09-20,0,0,2,8800000.0,0,2
c:28162,Company,lifeIO,lifeio,web,closed,2006-08-29,2012-03-03,0,0,1,500000.0,0,4
c:28307,Company,Rayspan,rayspan,mobile,closed,2006-04-01,2012-02-18,0,0,1,12500000.0,1,2
c:28367,Company,People Operating Technology,people operating technology,games_video,closed,2009-04-01,2010-06-10,0,0,1,500000.0,0,2
c:28398,Company,GlenRose Instruments,glenrose instruments,biotech,closed,2005-01-01,2012-03-15,0,0,1,14880000.0,0,0
c:28403,Company,HighlightCam,highlightcam,mobile,closed,2009-07-27,2013-10-30,0,0,2,3000000.0,3,8
c:28424,Company,Danotek Motion Technologies,danotek motion technologies,cleantech,closed,2001-01-01,2013-05-01,0,0,3,42700000.0,1,2
c:2855,Company,"VOIS, Inc.",vois,web,closed,2006-11-01,2010-11-09,0,0,1,1000000.0,2,2
c:28601,Company,TrueInsider,trueinsider,web,closed,2009-01-01,2012-01-05,0,0,1,0.0,0,4
c:28764,Company,Kabel New Media AG,kabel new media ag,ecommerce,closed,1993-01-01,2001-01-01,0,0,0,0.0,1,2
c:2877,Company,Brijit,brijit,web,closed,2006-01-01,2008-05-15,0,0,0,0.0,2,0
c:28933,Company,cacaoTV,cacaotv,software,closed,2008-10-12,2011-01-28,0,0,1,886210.0,0,3
c:2899,Company,Akoha,akoha,games_video,closed,2006-12-01,2011-08-14,0,0,1,1900000.0,3,4
c:29086,Company,Social GameWorks,social gameworks,games_video,closed,2008-07-28,2011-01-01,0,0,1,120000.0,0,5
c:2915,Company,Ezmo,ezmo,games_video,closed,2007-01-01,2008-03-03,0,0,0,0.0,1,4
c:2919,Company,Boxaroo for eBay,boxaroo for ebay,web,closed,2007-01-01,2008-01-01,0,0,1,0.0,0,3
c:2920,Company,BrightSide Software,brightside software,enterprise,closed,2007-06-01,2013-06-15,0,0,1,0.0,0,3
c:29218,Company,Get In,get in,analytics,closed,2008-09-01,2010-01-27,0,0,2,0.0,1,5
c:29235,Company,adaffix,adaffix,mobile,closed,2009-04-01,2010-05-07,0,0,1,0.0,1,4
c:29424,Company,Olista,olista,software,closed,2004-01-01,2011-01-01,0,0,2,24000000.0,0,3
c:29478,Company,SMR SITE,smr site,search,closed,2009-03-01,2009-01-01,0,0,1,60000.0,0,2
c:2956,Company,CityIN,cityin,web,closed,2008-03-03,2012-01-01,0,0,1,0.0,0,1
c:29591,Company,Jewforme,jewforme,web,closed,2009-01-01,2009-01-01,0,0,0,0.0,0,1
c:29604,Company,Zoodak,zoodak,finance,closed,2008-04-01,2010-03-15,0,0,1,580000.0,0,5
c:29605,Company,Three Screen Games,three screen games,games_video,closed,2009-01-01,2012-03-14,0,0,1,500000.0,0,3
c:29677,Company,Naabo Solutions,naabo solutions,software,closed,2007-01-01,2012-01-01,0,0,1,0.0,0,0
c:29683,Company,Scopial Fashion,scopial fashion,fashion,closed,2009-01-01,2012-01-19,0,0,1,0.0,0,0
c:29684,Company,veriCAR,vericar,automotive,closed,2009-01-01,2012-01-01,0,0,1,0.0,0,0
c:2987,Company,MightyQuiz,mightyquiz,web,closed,2008-01-01,2011-10-22,0,0,1,0.0,1,0
c:29904,Company,DailyBooth,dailybooth,public_relations,acquired,2009-03-01,2012-12-31,0,0,3,7015000.0,3,10
c:2993,Company,ScribeStorm,scribestorm,games_video,closed,2007-01-08,2007-02-10,0,0,1,225000.0,0,2
c:30013,Company,Bettymovil,bettymovil,games_video,closed,2010-01-01,2012-01-03,0,0,1,2000000.0,0,1
c:30041,Company,Ubidyne,ubidyne,hardware,closed,2005-01-01,2013-05-12,0,0,2,58500000.0,2,8
c:3010,Company,Everex,everex,hardware,closed,1983-01-01,2009-07-09,0,0,0,0.0,4,2
c:30133,Company,Horse Creek Entertainment,horse creek entertainment,ecommerce,closed,1989-01-01,2011-02-05,0,0,1,697792.0,0,0
c:30173,Company,UpMo,upmo,enterprise,closed,2011-01-01,2013-07-01,0,0,2,3700000.0,3,11
c:30242,Company,Looxii,looxii,enterprise,closed,2009-05-20,2011-02-08,0,0,1,97500.0,1,0
c:3027,Company,SearchMe,searchme,search,closed,2005-07-01,2009-10-21,0,0,5,43600000.0,3,7
c:30288,Company,Silicon Hive,silicon hive,semiconductor,closed,2003-01-01,2012-02-04,0,0,2,17000000.0,0,0
c:30290,Company,Resonant Vibes,resonant vibes,web,closed,2004-01-01,2012-04-27,0,0,1,350000.0,0,0
c:30307,Company,Smith & Tinker,smith tinker,games_video,closed,2007-01-01,2012-11-08,0,0,1,29000000.0,1,1
c:30320,Company,amprice,amprice,web,closed,2005-05-25,2010-07-17,0,0,1,467880.0,1,1
c:3033,Company,Global Roaming,global roaming,mobile,closed,2006-08-01,2010-03-23,0,0,2,30500000.0,1,5
c:30390,Company,Book Of Cooks,book of cooks,web,closed,2009-06-01,2012-09-01,0,0,0,0.0,1,4
c:30475,Company,BlogGlue,blogglue,search,closed,2009-04-04,2013-03-01,0,0,1,1000000.0,1,6
c:30562,Company,Solvate,solvate,web,closed,2007-01-01,2012-03-01,0,0,3,10300000.0,2,11
c:30606,Company,GPal,gpal,ecommerce,closed,2009-11-03,2011-10-10,0,0,1,1000000.0,1,2
c:30616,Company,Thoora,thoora,web,closed,2008-03-01,2012-01-01,0,0,1,4169942.0,4,7
c:30667,Company,Impeva,impeva,software,closed,2004-01-01,2012-03-16,0,0,1,10000000.0,0,2
c:30708,Company,Glide Health,glide health,mobile,closed,2008-01-01,2012-08-31,0,0,1,1000000.0,1,1
c:30723,Company,ClientShow,clientshow,public_relations,closed,2008-05-09,2010-08-16,0,0,1,750000.0,1,2
c:30770,Company,Virtual Web,virtual web,advertising,closed,2008-02-01,2013-06-02,0,0,1,1000000.0,0,4
c:30816,Company,CloudSplit,cloudsplit,enterprise,closed,2009-07-01,2011-12-07,0,0,1,149180.0,1,2
c:30872,Company,ThePortlander,theportlander,web,closed,2009-06-01,2011-08-01,0,0,0,0.0,2,2
c:30943,Company,"Touchring Co., Ltd.",touchringltd,public_relations,closed,2007-05-05,2012-04-15,0,0,1,2000000.0,1,2
c:30984,Company,Swarmforce,swarmforce,web,closed,2008-01-01,2010-04-25,0,0,1,350000.0,0,0
c:30990,Company,orderTopia,ordertopia,ecommerce,closed,2009-07-01,2011-02-02,0,0,1,0.0,0,2
c:31005,Company,Content Circles,content circles,software,closed,2007-08-08,2010-08-23,0,0,1,250000.0,2,4
c:31014,Company,Mingleverse,mingleverse,public_relations,closed,2008-02-08,2013-05-01,0,0,2,1840000.0,0,3
c:31015,Company,BPT,bpt,cleantech,closed,2000-01-01,2011-09-11,0,0,1,12000000.0,0,1
c:31072,Company,SmApper Technologies,smapper technologies,network_hosting,closed,2005-01-01,2011-11-13,0,0,2,9664366.0,1,2
c:31093,Company,Dain's Movie Reviews,dains movie reviews,games_video,closed,2009-07-01,2010-08-01,0,0,0,0.0,1,1
c:31120,Company,Glacier Bay,glacier bay,cleantech,closed,1990-01-01,2011-01-01,0,0,2,28000000.0,1,2
c:31130,Company,SunModular,sunmodular,cleantech,closed,2007-01-01,2009-01-01,0,0,1,2500000.0,0,0
c:31141,Company,Queplix,queplix,enterprise,closed,2004-01-01,2012-10-05,0,0,1,1500000.0,2,2
c:31149,Company,KwiClick,kwiclick,web,closed,2008-10-15,2013-05-15,0,0,1,0.0,0,2
c:31159,Company,dealguys.net,dealguys,web,closed,2009-08-14,2013-05-30,0,0,1,0.0,0,1
c:31165,Company,localbacon,localbacon,web,closed,2009-05-01,2012-11-01,0,0,1,875000.0,3,2
c:31212,Company,Skill-Life,skill life,games_video,closed,2007-01-01,2012-01-26,0,0,1,25000.0,0,1
c:31234,Company,WinDensity,windensity,cleantech,closed,2006-01-01,2009-02-07,0,0,1,13000000.0,0,0
c:31237,Company,Orggit,orggit,network_hosting,closed,2009-08-01,2012-01-01,0,0,0,0.0,0,1
c:3124,Company,Snaptalent,snaptalent,web,closed,2007-11-01,2009-04-24,0,0,1,0.0,2,5
c:31277,Company,CityOdds,cityodds,other,closed,2005-07-01,2010-02-09,0,0,1,183352.0,0,2
c:31292,Company,sones,sones,software,closed,2007-01-01,2012-01-01,0,0,1,0.0,1,3
c:31294,Company,Bueda,bueda,advertising,closed,2009-01-04,2013-06-01,0,0,2,125000.0,2,3
c:3134,Company,modu,modu,mobile,acquired,2007-01-01,2011-01-01,0,0,3,85000000.0,3,14
c:31355,Company,TweepML,tweepml,web,closed,2009-09-09,2012-01-01,0,0,0,0.0,2,2
c:31372,Company,Koull,koull,web,closed,2009-01-01,2009-01-01,0,0,0,0.0,0,0
c:3145,Company,Daikana,daikana,network_hosting,closed,2007-10-15,2010-01-01,0,0,0,0.0,3,1
c:31452,Company,Natural Cleaners Colorado,natural cleaners colorado,other,closed,2005-01-01,2010-03-05,0,0,1,1900000.0,0,0
c:31488,Company,Roxro Pharma,roxro pharma,biotech,closed,1999-01-01,2001-01-01,0,0,1,42700000.0,0,1
c:31499,Company,TempMine,tempmine,web,closed,2009-01-01,2010-01-01,0,0,1,18000.0,0,0
c:31500,Company,LangoLab,langolab,education,closed,2009-01-01,2011-01-01,0,0,1,18000.0,0,2
c:31511,Company,AmpIdea,ampidea,web,closed,2008-07-04,2010-01-01,0,0,1,18000.0,1,2
c:31514,Company,AccelGolf,accelgolf,mobile,closed,2008-08-01,2013-05-01,0,0,7,457282.0,2,4
c:31522,Company,Zyraz Technology,zyraz technology,biotech,closed,1994-01-01,2010-07-26,0,0,3,15398911.0,2,4
c:31546,Company,Satiety,satiety,medical,closed,2000-01-01,2011-09-10,0,0,3,62800000.0,1,1
c:31549,Company,Paracor Medical,paracor medical,biotech,closed,1999-01-01,2012-06-17,0,0,1,44000000.0,1,5
c:31565,Company,Zenring,zenring,mobile,closed,2008-03-19,2012-08-13,0,0,1,500000.0,0,3
c:31582,Company,Remend,remend,software,closed,2002-01-01,2007-11-01,0,0,0,0.0,1,4
c:3160,Company,Arclight Media Technology,arclight media technology,web,closed,2005-11-01,2008-09-19,0,0,1,0.0,0,3
c:31600,Company,Futuris.tk,futuris tk,web,closed,2009-08-15,2009-10-02,0,0,1,10000.0,0,6
c:31621,Company,iAte,iate,search,closed,2009-01-01,2012-08-14,0,0,1,0.0,0,0
c:31641,Company,Poker Onlain,poker onlain,games_video,closed,2008-12-01,2010-07-01,0,0,0,0.0,0,0
c:31667,Company,Voxound,voxound,software,closed,2008-10-01,2012-10-17,0,0,1,75000.0,0,5
c:31764,Company,Oorja Protonics,oorja protonics,cleantech,closed,2004-01-01,2012-10-16,0,0,4,21470000.0,0,1
c:3178,Company,Elastra,elastra,software,closed,2007-01-01,2011-01-28,0,0,2,14600000.0,3,8
c:3185,Company,kwiry,kwiry,mobile,closed,2006-01-01,2009-04-23,0,0,1,1000000.0,4,5
c:31877,Company,Sentry Wireless,sentry wireless,mobile,closed,2006-12-01,2011-05-24,0,0,1,1107075.0,0,0
c:31909,Company,Dyyno,dyyno,games_video,closed,2007-08-01,2013-05-29,0,0,3,14078664.0,1,6
c:31968,Company,Origen Therapeutics,origen therapeutics,biotech,closed,1997-01-01,2012-08-03,0,0,1,2000000.0,0,0
c:31982,Company,mobileo,mobileo,mobile,closed,2008-03-01,2009-09-25,0,0,1,0.0,1,6
c:3202,Company,Authenticlick,authenticlick,search,closed,2005-08-05,2009-01-01,0,0,1,5000000.0,1,8
c:32107,Company,VidSchool,vidschool,web,closed,2009-09-15,2010-01-31,0,0,1,100000.0,0,3
c:32143,Company,BubbleNoise,bubblenoise,web,closed,2008-11-01,2010-01-14,0,0,1,0.0,0,1
c:32144,Company,Idooble,idooble,web,closed,2009-01-01,2012-01-01,0,0,2,400000.0,1,1
c:3228,Company,Wundrbar,wundrbar,search,closed,2008-01-01,2009-04-15,0,0,1,0.0,1,2
c:32332,Company,Shumbi,shumbi,software,closed,2009-08-08,2012-12-01,0,0,0,0.0,2,3
c:32377,Company,Daixe,daixe,software,closed,2009-06-01,2012-06-02,0,0,1,20000.0,1,5
c:3240,Company,writewith,writewith,web,closed,2007-02-21,2010-02-10,0,0,1,0.0,1,0
c:3241,Company,Socialmoth,socialmoth,web,closed,2004-01-01,2012-07-02,0,0,1,0.0,1,0
c:32428,Company,CardioMind,cardiomind,biotech,closed,2003-01-01,2010-05-28,0,0,1,22000000.0,0,1
c:32470,Company,SimGym,simgym,software,closed,2009-06-05,2012-07-19,0,0,1,6500.0,0,5
c:32535,Company,Erictric,erictric,other,closed,2009-04-01,2011-01-01,0,0,0,0.0,1,0
c:3267,Company,Tapioca Mobile,tapioca mobile,mobile,closed,2008-01-01,2012-07-09,0,0,2,5000000.0,0,5
c:32686,Company,YESTODATE.COM,yestodate com,other,closed,2009-06-03,2009-10-19,0,0,1,1000000.0,0,1
c:32691,Company,ClassifiedsFree.org,classifiedsfree,web,closed,2009-10-27,2010-01-01,0,0,0,0.0,0,0
c:32717,Company,Talasim,talasim,social,closed,2005-12-01,2010-02-05,0,0,1,73350.0,0,2
c:32719,Company,teentoday.co.uk,teentoday,web,closed,1997-01-01,2011-01-01,0,0,0,0.0,0,0
c:32759,Company,Single-Woman.TV,single woman tv,games_video,closed,2009-09-01,2012-01-01,0,0,0,0.0,0,5
c:328,Company,Tangler,tangler,web,closed,2006-02-01,2012-10-06,0,0,1,1500000.0,3,4
c:32802,Company,NXVISION,nxvision,photo_video,closed,2006-08-01,2011-01-04,0,0,3,2299586.0,0,0
c:32836,Company,Biosyntech,biosyntech,biotech,closed,1994-01-01,2008-07-23,0,0,1,1400000.0,0,0
c:32861,Company,Digitrad Communications,digitrad communications,mobile,closed,1999-12-01,2012-03-02,0,0,1,2500000.0,1,4
c:3288,Company,WebVisible,webvisible,software,closed,2001-01-01,2011-10-01,0,0,3,37000000.0,4,33
c:32891,Company,oSnapplications,osnapplications,software,closed,2009-08-01,2010-09-01,0,0,0,0.0,1,2
c:32904,Company,Glam .fr France,glam fr france,web,closed,2002-01-01,2012-10-14,0,0,1,0.0,2,1
c:32941,Company,UpCompany,upcompany,web,closed,2008-01-01,2012-07-17,0,0,1,5730000.0,1,1
c:32977,Company,HX Diagnostics,hx diagnostics,biotech,closed,2006-01-01,2012-10-01,0,0,2,7800000.0,0,0
c:33167,Company,CoutureSociety.com,couturesociety,ecommerce,closed,2010-10-01,2011-02-28,0,0,0,0.0,2,2
c:33203,Company,HobbyTalk,hobbytalk,web,closed,2008-03-06,2012-12-05,0,0,2,301105.0,0,3
c:33237,Company,EventHive,eventhive,software,closed,2009-01-01,2010-08-05,0,0,1,0.0,0,0
c:33367,Company,Link Bump,link bump,web,closed,2009-10-07,2010-08-13,0,0,0,0.0,0,0
c:33369,Company,Air Semiconductor,air semiconductor,semiconductor,closed,2006-05-15,2010-02-01,0,0,1,10000000.0,1,4
c:334,Company,TalkPlus,talkplus,web,closed,2004-02-01,2008-05-07,0,0,1,5500000.0,0,6
c:33519,Company,RFinity,rfinity,mobile,closed,2008-10-01,2013-06-01,0,0,1,4000000.0,4,5
c:3353,Company,Moblica,moblica,mobile,closed,2011-07-01,2013-06-01,0,0,1,6000000.0,1,5
c:33625,Company,Plurchase,plurchase,web,closed,2009-10-09,2011-09-04,0,0,1,0.0,1,0
c:3367,Company,Zebtab,zebtab,games_video,closed,2005-08-01,2012-02-09,0,0,1,280000.0,2,1
c:33693,Company,BuyersVote.com,buyersvote,web,closed,2009-04-01,2011-01-01,0,0,0,0.0,0,0
c:33694,Company,FeedmailPro.com,feedmailpro,web,closed,2009-08-01,2011-01-01,0,0,0,0.0,0,0
c:33771,Company,Attune Systems,attune systems,hardware,closed,1999-01-01,2009-02-12,0,0,2,18000000.0,1,6
c:33912,Company,Transactiv,transactiv,advertising,closed,2009-07-01,2013-07-19,0,0,1,1200000.0,2,2
c:34028,Company,LikeList,likelist,web,closed,2008-01-01,2012-12-06,0,0,1,5000000.0,1,5
c:34066,Company,Preventes.fr,preventes fr,ecommerce,closed,2007-10-01,2010-04-19,0,0,1,100000.0,0,3
c:34267,Company,Chronicity,chronicity,consulting,closed,2006-09-01,2012-04-01,0,0,4,19550000.0,0,0
c:34269,Company,Tracked.com,tracked,web,closed,2008-04-01,2012-05-10,0,0,2,11500000.0,3,11
c:34278,Company,sportsvolcano,sportsvolcano,web,closed,2009-10-16,2010-01-01,0,0,0,0.0,0,1
c:34338,Company,Zipano,zipano,security,closed,2009-06-01,2012-05-27,0,0,1,25000.0,0,2
c:34376,Company,Little World Gifts,little world gifts,mobile,closed,2009-05-01,2013-01-01,0,0,0,0.0,1,1
c:344,Company,PermissionTV,permissiontv,games_video,closed,2005-01-01,2012-04-14,0,0,3,9000000.0,1,11
c:34401,Company,Innovative Silicon,innovative silicon,other,closed,2002-01-01,2011-01-01,0,0,4,72000000.0,1,3
c:34454,Company,ROR Media,ror media,mobile,closed,2008-01-01,2013-06-01,0,0,1,0.0,0,1
c:345,Company,WebbAlert,webbalert,games_video,closed,2007-08-01,2009-01-25,0,0,0,0.0,1,2
c:34501,Company,Social Brand Solutions,social brand solutions,search,closed,2009-06-01,2010-01-01,0,0,0,0.0,0,0
c:34522,Company,Hotlist,hotlist,social,closed,2008-01-01,2013-05-01,0,0,4,1449998.0,3,8
c:34541,Company,Bettween,bettween,web,closed,2011-07-10,2012-01-01,0,0,0,0.0,2,5
c:3468,Company,CJReport,cjreport,web,closed,2007-08-15,2010-01-01,0,0,0,0.0,3,2
c:34898,Company,Cubicl,cubicl,web,closed,2009-05-01,2011-09-01,0,0,2,130000.0,1,4
c:3505,Company,Workstreamer,workstreamer,enterprise,closed,2009-10-01,2013-06-01,0,0,2,3500000.0,2,7
c:35051,Company,Spunch,spunch,advertising,closed,2009-09-14,2010-08-01,0,0,0,0.0,1,4
c:35148,Company,Devtap,devtap,search,closed,2008-01-01,2009-02-25,0,0,1,2600000.0,1,2
c:35157,Company,Viacor,viacor,biotech,closed,1999-12-01,2011-11-11,0,0,3,19009671.0,1,10
c:35178,Company,Progressive Book Club,progressive book club,social,closed,2008-01-01,2009-01-01,0,0,1,1600000.0,0,2
c:35226,Company,Twick.it,twick it,search,closed,2009-11-01,2012-08-01,0,0,0,0.0,1,1
c:3531,Company,Pikum,pikum,games_video,acquired,2007-01-01,2009-01-09,0,0,2,5920000.0,1,6
c:35330,Company,Werkadoo,werkadoo,other,closed,2009-02-01,2010-10-30,0,0,1,200000.0,1,4
c:35402,Company,RPO,rpo,hardware,closed,2005-01-01,2013-06-01,0,0,3,44000000.0,0,0
c:35433,Company,Trinity Biosystems,trinity biosystems,biotech,closed,2002-01-01,2010-05-24,0,0,2,28500000.0,0,2
c:35475,Company,Teranode,teranode,software,closed,2002-01-01,2013-08-17,0,0,2,10400000.0,0,6
c:35502,Company,Navajo Systems,navajo systems,security,closed,2009-01-01,2012-01-11,0,0,1,0.0,1,1
c:35592,Company,Cellerix,cellerix,biotech,closed,2004-01-01,2012-11-23,0,0,3,115577500.0,1,5
c:3562,Company,Etelos,etelos,enterprise,closed,1999-05-01,2013-01-01,0,0,3,4087500.0,3,4
c:35638,Company,Credit Coach,credit coach,software,closed,2008-09-01,2012-01-01,0,0,2,1000000.0,1,12
c:35649,Company,Illume Software,illume software,software,closed,2009-01-01,2011-10-01,0,0,3,5770000.0,2,6
c:35673,Company,Cyntellect,cyntellect,biotech,closed,1997-01-01,2012-06-01,0,0,2,24500000.0,1,1
c:35691,Company,Alamak Espana Trade,alamak espana trade,other,closed,1967-05-05,2010-01-01,0,0,1,6000000.0,1,0
c:3586,Company,HelloTxt,hellotxt,web,closed,2007-01-01,2012-08-01,0,0,0,0.0,0,7
c:35901,Company,BidModo,bidmodo,web,closed,2009-07-27,2012-03-01,0,0,1,0.0,1,3
c:35903,Company,JavaJobs,javajobs,software,closed,1997-01-01,2012-11-03,0,0,1,50000.0,1,1
c:36056,Company,iJiny,ijiny,web,closed,2008-01-01,2012-01-01,0,0,0,0.0,1,2
c:3610,Company,Clearwell Systems,clearwell systems,software,acquired,2004-12-06,2011-05-19,0,0,2,29000000.0,3,6
c:36157,Company,TVDeck,tvdeck,web,closed,2009-01-01,2012-10-05,0,0,1,250000.0,1,1
c:36192,Company,Storspeed,storspeed,software,closed,2007-01-01,2010-03-04,0,0,1,13000000.0,1,6
c:36232,Company,ReserveMyHome,reservemyhome,other,closed,2007-01-01,2012-01-01,0,0,1,0.0,1,3
c:36276,Company,NewsBasis,newsbasis,public_relations,closed,2009-01-01,2012-12-16,0,0,1,545000.0,0,3
c:36289,Company,WinBuyer,winbuyer,software,closed,2005-01-01,2012-09-09,0,0,1,6900000.0,4,6
c:36319,Company,Millipore India,millipore india,biotech,acquired,1986-01-01,2013-11-01,0,0,0,0.0,0,0
c:3633,Company,YourTeamOnline,yourteamonline,games_video,closed,2007-01-21,2011-08-08,0,0,1,43180.0,0,2
c:36398,Company,WakeMate,wakemate,hardware,closed,2009-12-01,2012-06-27,0,0,3,0.0,1,4
c:365,Company,Nirvanix,nirvanix,enterprise,closed,2007-07-01,2013-10-15,0,0,5,70000000.0,5,22
c:36505,Company,MarginLeft,marginleft,web,closed,2007-09-01,2011-01-01,0,0,2,13300.0,1,5
c:36579,Company,SemiSouth Laboratories,semisouth laboratories,semiconductor,closed,2000-07-01,2013-06-01,0,0,4,39000000.0,0,0
c:36642,Company,Industriaplex,industriaplex,consulting,closed,1999-01-01,2010-03-13,0,0,1,0.0,0,3
c:367,Company,Conecta 2,conecta 2,consulting,closed,2012-06-06,2012-01-01,0,0,1,15000.0,0,5
c:36721,Company,Nano ePrint,nano eprint,hardware,closed,2006-01-01,2012-03-19,0,0,1,963000.0,0,0
c:36742,Company,ThermalTherapeuticSystems,thermaltherapeuticsystems,medical,closed,2006-06-01,2013-03-13,0,0,2,3508462.0,0,3
c:36819,Company,DosYogures,dosyogures,ecommerce,closed,2009-09-01,2011-11-25,0,0,1,0.0,2,2
c:3682,Company,Pressflip,pressflip,web,closed,2007-06-05,2012-01-01,0,0,1,110000.0,1,3
